Time_s,Steering_rad,Speed_mps
126.46108310400018,0.28823530673980713,0.0
126.48283536000008,0.28823530673980713,0.0
126.50332304000017,0.28823530673980713,0.0
126.52333526400002,0.28823530673980713,0.0
126.5435288000001,0.28823530673980713,0.0
126.56364902400014,0.28823530673980713,0.0
126.58377984000003,0.28823530673980713,0.0
126.6042589440001,0.28823530673980713,0.0
126.62400278400014,0.28823530673980713,0.0
126.6441165440001,0.28823530673980713,0.0
126.664520992,0.28823530673980713,0.0
126.68472124800019,0.28823530673980713,0.0
126.70491228800006,0.28823530673980713,0.0
126.72486432000005,0.28823530673980713,0.0
126.744986208,0.28823530673980713,0.0
126.76509891200021,0.28823530673980713,0.0
126.7852474560002,0.28823530673980713,0.0
126.80509062400006,0.28823530673980713,0.0
126.82521164800005,0.28823530673980713,0.0
126.84557907200019,0.28823530673980713,0.0
126.86578451200012,0.28823530673980713,0.0
126.88559833600016,0.28823530673980713,0.0
126.9056099840002,0.28823530673980713,0.0
126.92574310400005,0.28823530673980713,0.0
126.94551100800004,0.28823530673980713,0.0
126.96618336000006,0.28823530673980713,0.0
126.98633830400013,0.28823530673980713,0.0
127.00646128000017,0.28823530673980713,0.0
127.02635760000021,0.28823530673980713,0.0
127.04637478400014,0.28823530673980713,0.0
127.06651110400003,0.28823530673980713,0.0
127.08656131200019,0.28823530673980713,0.0
127.10666035200006,0.28823530673980713,0.0
127.12674236800012,0.28823530673980713,0.0
127.14683948800007,0.28823530673980713,0.0
127.16694118400005,0.28823530673980713,0.0
127.18702736,0.28823530673980713,0.0
127.20743856000013,0.28823530673980713,0.0
127.22767776,0.28823530673980713,0.0
127.24780118400008,0.28823530673980713,0.0
127.26761225600012,0.28823530673980713,0.0
127.28763734400013,0.28823530673980713,0.0
127.30775280000012,0.28823530673980713,0.0
127.32753900800003,0.28823530673980713,0.0
127.34790704000011,0.28823530673980713,0.0
127.36826025600021,0.28823530673980713,0.0
127.38856918400006,0.28823530673980713,0.0
127.40869177600007,0.28823530673980713,0.0
127.42843248000008,0.28823530673980713,0.0
127.44884457600006,0.28823530673980713,0.0
127.469037824,0.28823530673980713,0.0
127.48884390400008,0.28823530673980713,0.0
127.50888883200014,0.28823530673980713,0.0
127.5286838080001,0.28823530673980713,0.0
127.54911980800011,0.28823530673980713,0.0
127.5688889600001,0.28823530673980713,0.0
127.5892355200001,0.28823530673980713,0.0
127.60932710400016,0.28823530673980713,0.0
127.62914118399999,0.28823530673980713,0.0
127.64923244800002,0.28823530673980713,0.0
127.66932614400002,0.28823530673980713,0.0
127.68942508800001,0.28823530673980713,0.0
127.70980208000014,0.28823530673980713,0.0
127.7296284160002,0.28823530673980713,0.0
127.74992480000014,0.28823530673980713,0.0
127.77015612800005,0.28823530673980713,0.0
127.79028195200021,0.28823530673980713,0.0
127.81046787200012,0.28823530673980713,0.0
127.83049363200007,0.28823530673980713,0.0
127.85086233600009,0.28823530673980713,0.0
127.87108857600015,0.28823530673980713,0.0
127.89120688000003,0.28823530673980713,0.0
127.91132329600009,0.28823530673980713,0.0
127.9314085760002,0.28823530673980713,0.0
127.95155468800021,0.28823530673980713,0.0
127.97110473600014,0.28823530673980713,0.0
127.99112726400017,0.28823530673980713,0.0
128.01121024000008,0.28823530673980713,0.0
128.03131728000017,0.28823530673980713,0.0
128.0516697920002,0.28823530673980713,0.0
128.07177465600012,0.28823530673980713,0.0
128.09187241600011,0.28823530673980713,0.0
128.11196275200018,0.28823530673980713,0.0
128.13205916800007,0.28823530673980713,0.0
128.15215132800017,0.28823530673980713,0.0
128.17225068800008,0.28823530673980713,0.0
128.19237248000013,0.28823530673980713,0.0
128.21245417600016,0.28823530673980713,0.0
128.23254265600008,0.28823530673980713,0.0
128.25263584000004,0.28823530673980713,0.0
128.27272950400015,0.28823530673980713,0.0
128.292825472,0.28823530673980713,0.0
128.31292800000006,0.28823530673980713,0.0
128.33280832000014,0.28823530673980713,0.0
128.3531443840002,0.28823530673980713,0.0
128.37321392000013,0.28823530673980713,0.0
128.39329974400016,0.28823530673980713,0.0
128.4134020160002,0.28823530673980713,0.0
128.43349904000002,0.28823530673980713,0.0
128.45357625600013,0.28823530673980713,0.0
128.47368662400004,0.28823530673980713,0.0
128.49377043200002,0.28823530673980713,0.0
128.513872128,0.28823530673980713,0.0
128.5339913920002,-0.0019608139991760254,0.0
